density,coh,fric,height,angle,factor
26,500,30,200,60,1.243
26,500,35,200,60,1.378
26,500,40,200,60,1.378
26,500,45,200,60,1.701
26,500,50,200,60,1.898
26,600,15,200,60,0.99
26,600,20,200,60,1.114
26,600,25,200,60,1.233
26,600,30,200,60,1.361
26,600,35,200,60,1.5
26,600,40,200,60,1.652
26,600,45,200,60,1.83
26,600,50,200,60,2.034
29,10,15,200,60,0.228
29,10,20,200,60,0.228
29,10,25,200,60,0.364
29,10,30,200,60,0.438
29,10,35,200,60,0.519
29,10,40,200,60,0.609
29,10,45,200,60,0.711
29,10,50,200,60,0.832
29,20,15,200,60,0.259
29,20,20,200,60,0.328
29,20,25,200,60,0.402
29,20,30,200,60,0.481
29,20,35,200,60,0.565
29,20,40,200,60,0.66
29,20,45,200,60,0.766
29,20,50,200,60,0.891
29,50,15,200,60,0.321
29,50,20,200,60,0.4
29,50,25,200,60,0.483
29,50,30,200,60,0.568
29,50,35,200,60,0.661
29,50,40,200,60,0.762
29,50,45,200,60,0.879
29,50,50,200,60,1.002
29,100,15,200,60,0.396
29,100,20,200,60,0.486
29,100,25,200,60,0.579
29,100,30,200,60,0.673
29,100,35,200,60,0.774
29,100,40,200,60,0.886
29,100,45,200,60,1.002
29,100,50,200,60,1.147
29,200,15,200,60,0.515
29,200,20,200,60,0.619
29,200,25,200,60,0.724
29,200,30,200,60,0.829
29,200,35,200,60,0.943
29,200,40,200,60,1.061
29,200,45,200,60,1.2
29,200,50,200,60,1.365
29,300,15,200,60,0.622
29,300,20,200,60,0.729
29,300,25,200,60,0.844
29,300,30,200,60,0.96
29,300,35,200,60,1.078
29,300,40,200,60,1.211
29,300,45,200,60,1.362
29,300,50,200,60,1.535
29,400,15,200,60,0.727
29,400,20,200,60,0.837
29,400,25,200,60,0.952
29,400,30,200,60,1.071
29,400,35,200,60,1.071
29,400,40,200,60,1.344
29,400,45,200,60,1.502
29,400,50,200,60,1.686
29,500,15,200,60,0.829
29,500,20,200,60,0.942
29,500,25,200,60,1.056
29,500,30,200,60,1.056
29,500,35,200,60,1.316
29,500,40,200,60,1.466
29,500,45,200,60,1.631
29,500,50,200,60,1.823
29,600,15,200,60,0.925
29,600,20,200,60,1.043
29,600,25,200,60,1.162
29,600,30,200,60,1.288
29,600,35,200,60,1.424
29,600,40,200,60,1.576
29,600,45,200,60,1.753
29,600,50,200,60,1.95
32,10,15,200,60,0.225
32,10,20,200,60,0.292
32,10,25,200,60,0.292
32,10,30,200,60,0.433
32,10,35,200,60,0.514
32,10,40,200,60,0.603
32,10,45,200,60,0.705
32,10,50,200,60,0.826
32,20,15,200,60,0.254
32,20,20,200,60,0.323
32,20,25,200,60,0.397
32,20,30,200,60,0.474
32,20,35,200,60,0.556
32,20,40,200,60,0.651
32,20,45,200,60,0.758
32,20,50,200,60,0.882
32,50,15,200,60,0.311
32,50,20,200,60,0.391
32,50,25,200,60,0.472
32,50,30,200,60,0.555
32,50,35,200,60,0.645
32,50,40,200,60,0.749
32,50,45,200,60,0.864
32,50,50,200,60,0.997
32,100,15,200,60,0.383
32,100,20,200,60,0.472
32,100,25,200,60,0.56
32,100,30,200,60,0.654
32,100,35,200,60,0.756
32,100,40,200,60,0.864
32,100,45,200,60,0.988
32,100,50,200,60,1.12
32,200,15,200,60,0.495
32,200,20,200,60,0.597
32,200,25,200,60,0.696
32,200,30,200,60,0.804
32,200,35,200,60,0.916
32,200,40,200,60,1.03
32,200,45,200,60,1.167
32,200,50,200,60,1.327
32,300,15,200,60,0.593
32,300,20,200,60,0.699
32,300,25,200,60,0.811
32,300,30,200,60,0.925
32,300,35,200,60,1.038
32,300,40,200,60,1.173
32,300,45,200,60,1.319
32,300,50,200,60,1.492
32,400,15,200,60,0.689
32,400,20,200,60,0.798
32,400,25,200,60,0.798
32,400,30,200,60,1.03
32,400,35,200,60,1.156
32,400,40,200,60,1.297
32,400,45,200,60,1.451
32,400,50,200,60,1.632
32,500,15,200,60,0.781
32,500,20,200,60,0.893
32,500,25,200,60,1.007
32,500,30,200,60,1.128
32,500,35,200,60,1.263
32,500,40,200,60,1.408
32,500,45,200,60,1.574
32,500,50,200,60,1.759
32,600,15,200,60,0.872
32,600,20,200,60,0.987
32,600,25,200,60,0.987
32,600,30,200,60,1.228
32,600,35,200,60,1.363
32,600,40,200,60,1.515
32,600,45,200,60,1.684
32,600,50,200,60,1.881
17,10,15,300,25,0.648
17,10,20,300,25,0.865
17,10,25,300,25,1.094
17,10,30,300,25,1.343
17,10,35,300,25,1.616
17,10,40,300,25,1.925
17,10,45,300,25,2.282
17,10,50,300,25,2.705
17,20,15,300,25,0.682
17,20,20,300,25,0.901
17,20,25,300,25,1.135
17,20,30,300,25,1.388
17,20,35,300,25,1.665
17,20,40,300,25,1.979
17,20,45,300,25,2.341
17,20,50,300,25,2.768
17,50,15,300,25,0.766
17,50,20,300,25,0.993
17,50,25,300,25,1.231
17,50,30,300,25,1.488
17,50,35,300,25,1.771
17,50,40,300,25,2.09
17,50,45,300,25,2.458
17,50,50,300,25,2.898
17,100,15,300,25,0.884
17,100,20,300,25,1.122
17,100,25,300,25,1.366
17,100,30,300,25,1.629
17,100,35,300,25,1.919
17,100,40,300,25,2.244
17,100,45,300,25,2.618
17,100,50,300,25,3.063
17,200,15,300,25,1.079
17,200,20,300,25,1.332
17,200,25,300,25,1.593
17,200,30,300,25,1.873
17,200,35,300,25,2.175
17,200,40,300,25,2.51
17,200,45,300,25,2.892
17,200,50,300,25,3.345
17,300,15,300,25,1.256
17,300,20,300,25,1.518
17,300,25,300,25,1.788
17,300,30,300,25,2.079
17,300,35,300,25,2.391
17,300,40,300,25,2.742
17,300,45,300,25,3.141
17,300,50,300,25,3.605
17,400,15,300,25,1.418
17,400,20,300,25,1.418
17,400,25,300,25,1.974
17,400,30,300,25,2.267
17,400,35,300,25,2.591
17,400,40,300,25,2.948
17,400,45,300,25,3.356
17,400,50,300,25,3.84
17,500,15,300,25,1.575
17,500,20,300,25,1.856
17,500,25,300,25,2.149
17,500,30,300,25,2.453
17,500,35,300,25,2.777
17,500,40,300,25,3.144
17,500,45,300,25,3.562
17,500,50,300,25,4.047
17,600,15,300,25,1.726
17,600,20,300,25,2.018
17,600,25,300,25,2.312
17,600,30,300,25,2.628
17,600,35,300,25,2.963
17,600,40,300,25,3.33
17,600,45,300,25,3.755
17,600,50,300,25,4.253
20,10,15,300,25,0.641
20,10,20,300,25,0.858
20,10,25,300,25,1.087
20,10,30,300,25,1.334
20,10,35,300,25,1.607
20,10,40,300,25,1.916
20,10,45,300,25,2.271
20,10,50,300,25,2.693
20,20,15,300,25,0.672
20,20,20,300,25,0.891
20,20,25,300,25,1.124
20,20,30,300,25,1.376
20,20,35,300,25,1.653
20,20,40,300,25,1.965
20,20,45,300,25,2.324
20,20,50,300,25,2.751
20,50,15,300,25,0.746
20,50,20,300,25,0.971
20,50,25,300,25,1.208
20,50,30,300,25,1.465
20,50,35,300,25,1.746
20,50,40,300,25,2.065
20,50,45,300,25,2.433
20,50,50,300,25,2.871
20,100,15,300,25,0.852
20,100,20,300,25,1.084
20,100,25,300,25,1.327
20,100,30,300,25,1.589
20,100,35,300,25,1.877
20,100,40,300,25,2.2
20,100,45,300,25,2.573
20,100,50,300,25,3.014
20,200,15,300,25,1.023
20,200,20,300,25,1.271
20,200,25,300,25,1.53
20,200,30,300,25,1.806
20,200,35,300,25,2.102
20,200,40,300,25,2.432
20,200,45,300,25,2.813
20,200,50,300,25,3.267
20,300,15,300,25,1.179
20,300,20,300,25,1.435
20,300,25,300,25,1.705
20,300,30,300,25,1.987
20,300,35,300,25,2.297
20,300,40,300,25,2.643
20,300,45,300,25,3.033
20,300,50,300,25,3.49
20,400,15,300,25,1.321
20,400,20,300,25,1.591
20,400,25,300,25,1.863
20,400,30,300,25,2.156
20,400,35,300,25,2.473
20,400,40,300,25,2.825
20,400,45,300,25,3.231
20,400,50,300,25,3.702
20,500,15,300,25,3.702
20,500,20,300,25,1.734
20,500,25,300,25,2.02
20,500,30,300,25,2.313
20,500,35,300,25,2.313
20,500,40,300,25,3
20,500,45,300,25,3.408
20,500,50,300,25,3.892
20,600,15,300,25,1.59
20,600,20,300,25,1.872
20,600,25,300,25,2.166
20,600,30,300,25,2.166
20,600,35,300,25,2.796
20,600,40,300,25,3.163
20,600,45,300,25,3.582
20,600,50,300,25,4.068
23,10,15,300,25,0.637
23,10,20,300,25,0.853
23,10,25,300,25,1.081
23,10,30,300,25,1.328
23,10,35,300,25,1.6
23,10,40,300,25,1.908
23,10,45,300,25,2.262
23,10,50,300,25,2.684
23,20,15,300,25,0.664
23,20,20,300,25,0.884
23,20,25,300,25,1.115
23,20,30,300,25,1.366
23,20,35,300,25,1.642
23,20,40,300,25,1.953
23,20,45,300,25,2.312
23,20,50,300,25,2.738
23,50,15,300,25,0.732
23,50,20,300,25,0.955
23,50,25,300,25,1.191
23,50,30,300,25,1.446
23,50,35,300,25,1.727
23,50,40,300,25,2.046
23,50,45,300,25,2.414
23,50,50,300,25,2.848
23,100,15,300,25,0.827
23,100,20,300,25,1.055
23,100,25,300,25,1.055
23,100,30,300,25,1.559
23,100,35,300,25,1.844
23,100,40,300,25,2.167
23,100,45,300,25,2.538
23,100,50,300,25,2.538
23,200,15,300,25,0.982
23,200,20,300,25,1.226
23,200,25,300,25,1.483
23,200,30,300,25,1.753
23,200,35,300,25,2.045
23,200,40,300,25,2.374
23,200,45,300,25,2.755
23,200,50,300,25,3.204
23,300,15,300,25,1.119
23,300,20,300,25,1.372
23,300,25,300,25,1.637
23,300,30,300,25,1.918
23,300,35,300,25,2.225
23,300,40,300,25,2.565
23,300,45,300,25,2.948
23,300,50,300,25,3.402
23,400,15,300,25,1.249
23,400,20,300,25,1.51
23,400,25,300,25,1.78
23,400,30,300,25,2.07
23,400,35,300,25,2.382
23,400,40,300,25,2.733
23,400,45,300,25,3.131
23,400,50,300,25,3.594
23,500,15,300,25,3.594
23,500,20,300,25,1.642
23,500,25,300,25,1.917
23,500,30,300,25,2.211
23,500,35,300,25,2.534
23,500,40,300,25,2.886
23,500,45,300,25,3.292
23,500,50,300,25,3.77
23,600,15,300,25,1.488
23,600,20,300,25,1.764
23,600,25,300,25,2.052
23,600,30,300,25,2.348
23,600,35,300,25,2.672
23,600,40,300,25,3.038
23,600,45,300,25,3.446
23,600,50,300,25,3.93
26,10,15,300,25,0.633
26,10,20,300,25,0.849
26,10,25,300,25,1.076
26,10,30,300,25,1.323
26,10,35,300,25,1.594
26,10,40,300,25,1.901
26,10,45,300,25,2.255
26,10,50,300,25,2.676
26,20,15,300,25,0.659
26,20,20,300,25,0.878
26,20,25,300,25,1.108
26,20,30,300,25,1.359
26,20,35,300,25,1.634
26,20,40,300,25,1.944
26,20,45,300,25,2.302
26,20,50,300,25,2.727
26,50,15,300,25,2.727
26,50,20,300,25,0.942
26,50,25,300,25,1.177
26,50,30,300,25,1.432
26,50,35,300,25,1.713
26,50,40,300,25,2.032
26,50,45,300,25,2.397
26,50,50,300,25,2.83
26,100,15,300,25,0.806
26,100,20,300,25,1.032
26,100,25,300,25,1.275
26,100,30,300,25,1.534
26,100,35,300,25,1.534
26,100,40,300,25,2.141
26,100,45,300,25,2.51
26,100,50,300,25,2.949
26,200,15,300,25,0.948
26,200,20,300,25,1.19
26,200,25,300,25,1.443
26,200,30,300,25,1.709
26,200,35,300,25,2
26,200,40,300,25,2.329
26,200,45,300,25,2.708
26,200,50,300,25,3.154
26,300,15,300,25,1.072
26,300,20,300,25,1.325
26,300,25,300,25,1.585
26,300,30,300,25,1.865
26,300,35,300,25,2.166
26,300,40,300,25,2.5
26,300,45,300,25,2.881
26,300,50,300,25,3.335
26,400,15,300,25,1.191
26,400,20,300,25,1.447
26,400,25,300,25,1.717
26,400,30,300,25,2
26,400,35,300,25,2
26,400,40,300,25,2.658
26,400,45,300,25,3.05
26,400,50,300,25,3.507
26,500,15,300,25,1.3
26,500,20,300,25,1.568
26,500,25,300,25,1.838
26,500,30,300,25,2.131
26,500,35,300,25,2.446
26,500,40,300,25,2.446
26,500,45,300,25,3.202
26,500,50,300,25,3.202
26,600,15,300,25,1.405
26,600,20,300,25,1.681
26,600,25,300,25,1.96
26,600,30,300,25,2.253
26,600,35,300,25,2.577
26,600,40,300,25,2.933
26,600,45,300,25,3.34
26,600,50,300,25,3.822
29,10,15,300,25,3.822
29,10,20,300,25,0.845
29,10,25,300,25,1.072
29,10,30,300,25,1.318
29,10,35,300,25,1.589
29,10,40,300,25,1.895
29,10,45,300,25,2.249
29,10,50,300,25,2.669
29,20,15,300,25,0.654
29,20,20,300,25,0.872
29,20,25,300,25,1.102
29,20,30,300,25,1.352
29,20,35,300,25,1.626
29,20,40,300,25,1.936
29,20,45,300,25,2.293
29,20,50,300,25,2.718
29,50,15,300,25,0.709
29,50,20,300,25,0.932
29,50,25,300,25,1.166
29,50,30,300,25,1.421
29,50,35,300,25,1.702
29,50,40,300,25,2.019
29,50,45,300,25,2.382
29,50,50,300,25,2.815
29,100,15,300,25,2.815
29,100,20,300,25,1.015
29,100,25,300,25,1.256
29,100,30,300,25,1.514
29,100,35,300,25,1.799
29,100,40,300,25,2.118
29,100,45,300,25,2.487
29,100,50,300,25,2.927
29,200,15,300,25,0.92
29,200,20,300,25,1.161
29,200,25,300,25,1.41
29,200,30,300,25,1.674
29,200,35,300,25,1.964
29,200,40,300,25,1.964
29,200,45,300,25,2.668
29,200,50,300,25,3.114
29,300,15,300,25,1.034
29,300,20,300,25,1.283
29,300,25,300,25,1.543
29,300,30,300,25,1.819
29,300,35,300,25,2.117
29,300,40,300,25,2.117
29,300,45,300,25,2.828
29,300,50,300,25,3.282
29,400,15,300,25,1.143
29,400,20,300,25,1.396
29,400,25,300,25,1.663
29,400,30,300,25,1.945
29,400,35,300,25,2.254
29,400,40,300,25,2.595
29,400,45,300,25,2.981
29,400,50,300,25,3.436
29,500,15,300,25,1.245
29,500,20,300,25,1.505
29,500,25,300,25,1.775
29,500,30,300,25,2.065
29,500,35,300,25,2.376
29,500,40,300,25,2.727
29,500,45,300,25,3.125
29,500,50,300,25,3.587
29,600,15,300,25,1.34
29,600,20,300,25,1.611
29,600,25,300,25,1.884
29,600,30,300,25,2.177
29,600,35,300,25,2.497
29,600,40,300,25,2.849
29,600,45,300,25,3.255
29,600,50,300,25,3.255
32,10,15,300,25,3.255
32,10,20,300,25,0.842
32,10,25,300,25,1.068
32,10,30,300,25,1.314
32,10,35,300,25,1.584
32,10,40,300,25,1.891
32,10,45,300,25,2.244
32,10,50,300,25,2.664
32,20,15,300,25,0.65
32,20,20,300,25,0.868
32,20,25,300,25,1.097
32,20,30,300,25,1.346
32,20,35,300,25,1.62
32,20,40,300,25,1.929
32,20,45,300,25,1.929
32,20,50,300,25,2.71
32,50,15,300,25,0.701
32,50,20,300,25,0.923
32,50,25,300,25,1.157
32,50,30,300,25,1.412
32,50,35,300,25,1.692
32,50,40,300,25,2.007
32,50,45,300,25,2.371
32,50,50,300,25,2.802
32,100,15,300,25,0.774
32,100,20,300,25,1.001
32,100,25,300,25,1.24
32,100,30,300,25,1.497
32,100,35,300,25,1.781
32,100,40,300,25,2.1
32,100,45,300,25,2.469
32,100,50,300,25,2.908
32,200,15,300,25,0.897
32,200,20,300,25,1.136
32,200,25,300,25,1.382
32,200,30,300,25,1.645
32,200,35,300,25,1.936
32,200,40,300,25,2.262
32,200,45,300,25,2.636
32,200,50,300,25,3.081
32,300,15,300,25,1.003
32,300,20,300,25,1.25
32,300,25,300,25,1.508
32,300,30,300,25,1.781
32,300,35,300,25,2.074
32,300,40,300,25,2.404
32,300,45,300,25,2.785
32,300,50,300,25,3.238
32,400,15,300,25,3.238
32,400,20,300,25,3.238
32,400,25,300,25,1.618
32,400,30,300,25,1.899
32,400,35,300,25,2.204
32,400,40,300,25,2.541
32,400,45,300,25,2.924
32,400,50,300,25,3.378
32,500,15,300,25,1.198
32,500,20,300,25,1.454
32,500,25,300,25,1.724
32,500,30,300,25,2.009
32,500,35,300,25,2.319
32,500,40,300,25,2.667
32,500,45,300,25,3.06
32,500,50,300,25,3.517
32,600,15,300,25,3.517
32,600,20,300,25,1.553
32,600,25,300,25,1.823
32,600,30,300,25,2.116
32,600,35,300,25,2.429
32,600,40,300,25,2.781
32,600,45,300,25,3.183
32,600,50,300,25,3.653
17,10,15,300,30,0.53
17,10,20,300,30,0.706
17,10,25,300,30,0.894
17,10,30,300,30,1.093
17,10,35,300,30,1.315
17,10,40,300,30,1.566
17,10,45,300,30,1.855
17,10,50,300,30,2.199
17,20,15,300,30,0.565
17,20,20,300,30,0.744
17,20,25,300,30,0.932
17,20,30,300,30,1.135
17,20,35,300,30,1.36
17,20,40,300,30,1.614
17,20,45,300,30,1.908
17,20,50,300,30,2.255
17,50,15,300,30,0.645
17,50,20,300,30,0.833
17,50,25,300,30,1.027
17,50,30,300,30,1.238
17,50,35,300,30,1.467
17,50,40,300,30,1.727
17,50,45,300,30,2.023
17,50,50,300,30,2.376
17,100,15,300,30,0.759
17,100,20,300,30,0.952
17,100,25,300,30,1.153
17,100,30,300,30,1.37
17,100,35,300,30,1.61
17,100,40,300,30,1.877
17,100,45,300,30,2.183
17,100,50,300,30,2.183
17,200,15,300,30,0.943
17,200,20,300,30,1.153
17,200,25,300,30,1.37
17,200,30,300,30,1.602
17,200,35,300,30,1.602
17,200,40,300,30,2.124
17,200,45,300,30,2.439
17,200,50,300,30,2.813
17,300,15,300,30,2.813
17,300,20,300,30,1.328
17,300,25,300,30,1.558
17,300,30,300,30,1.797
17,300,35,300,30,2.057
17,300,40,300,30,2.347
17,300,45,300,30,2.675
17,300,50,300,30,3.053
17,400,15,300,30,3.053
17,400,20,300,30,1.494
17,400,25,300,30,1.727
17,400,30,300,30,1.981
17,400,35,300,30,2.247
17,400,40,300,30,2.546
17,400,45,300,30,2.881
17,400,50,300,30,3.281
17,500,15,300,30,1.413
17,500,20,300,30,1.652
17,500,25,300,30,1.893
17,500,30,300,30,2.146
17,500,35,300,30,2.427
17,500,40,300,30,2.73
17,500,45,300,30,3.078
17,500,50,300,30,3.48
17,600,15,300,30,1.559
17,600,20,300,30,1.803
17,600,25,300,30,2.053
17,600,30,300,30,2.312
17,600,35,300,30,2.593
17,600,40,300,30,2.91
17,600,45,300,30,3.261
17,600,50,300,30,3.675
20,10,15,300,30,0.525
20,10,20,300,30,0.7
20,10,25,300,30,0.887
20,10,30,300,30,1.085
20,10,35,300,30,1.307
20,10,40,300,30,1.557
20,10,45,300,30,1.845
20,10,50,300,30,2.187
20,20,15,300,30,0.555
20,20,20,300,30,0.733
20,20,25,300,30,0.921
20,20,30,300,30,1.124
20,20,35,300,30,1.348
20,20,40,300,30,1.602
20,20,45,300,30,1.893
20,20,50,300,30,2.24
20,50,15,300,30,0.627
20,50,20,300,30,0.813
20,50,25,300,30,1.006
20,50,30,300,30,1.214
20,50,35,300,30,1.443
20,50,40,300,30,1.7
20,50,45,300,30,1.995
20,50,50,300,30,2.349
20,100,15,300,30,0.729
20,100,20,300,30,0.918
20,100,25,300,30,1.117
20,100,30,300,30,1.334
20,100,35,300,30,1.57
20,100,40,300,30,1.835
20,100,45,300,30,2.139
20,100,50,300,30,2.139
20,200,15,300,30,0.891
20,200,20,300,30,1.097
20,200,25,300,30,1.311
20,200,30,300,30,1.536
20,200,35,300,30,1.78
20,200,40,300,30,2.052
20,200,45,300,30,2.366
20,200,50,300,30,2.74
20,300,15,300,30,1.034
20,300,20,300,30,1.253
20,300,25,300,30,1.475
20,300,30,300,30,1.711
20,300,35,300,30,1.968
20,300,40,300,30,2.252
20,300,45,300,30,2.57
20,300,50,300,30,2.946
20,400,15,300,30,1.172
20,400,20,300,30,1.394
20,400,25,300,30,1.628
20,400,30,300,30,1.871
20,400,35,300,30,2.136
20,400,40,300,30,2.427
20,400,45,300,30,2.427
20,400,50,300,30,3.147
20,500,15,300,30,1.303
20,500,20,300,30,1.534
20,500,25,300,30,1.769
20,500,30,300,30,2.022
20,500,35,300,30,2.293
20,500,40,300,30,2.592
20,500,45,300,30,2.931
20,500,50,300,30,3.331
20,600,15,300,30,1.428
20,600,20,300,30,1.667
20,600,25,300,30,1.909
20,600,30,300,30,2.163
20,600,35,300,30,2.444
20,600,40,300,30,2.749
20,600,45,300,30,3.096
20,600,50,300,30,3.5
23,10,15,300,30,0.52
23,10,20,300,30,0.696
23,10,25,300,30,0.882
23,10,30,300,30,1.08
23,10,35,300,30,1.301
23,10,40,300,30,1.55
23,10,45,300,30,1.55
23,10,50,300,30,2.179
23,20,15,300,30,0.548
23,20,20,300,30,0.724
23,20,25,300,30,0.913
23,20,30,300,30,1.115
23,20,35,300,30,1.339
23,20,40,300,30,1.591
23,20,45,300,30,1.881
23,20,50,300,30,2.228
23,50,15,300,30,0.613
23,50,20,300,30,0.797
23,50,25,300,30,0.99
23,50,30,300,30,1.196
23,50,35,300,30,1.423
23,50,40,300,30,1.679
23,50,45,300,30,1.975
23,50,50,300,30,2.328
23,100,15,300,30,0.702
23,100,20,300,30,0.702
23,100,25,300,30,1.09
23,100,30,300,30,1.09
23,100,35,300,30,1.54
23,100,40,300,30,1.803
23,100,45,300,30,2.104
23,100,50,300,30,2.462
23,200,15,300,30,0.851
23,200,20,300,30,1.053
23,200,25,300,30,1.266
23,200,30,300,30,1.485
23,200,35,300,30,1.727
23,200,40,300,30,1.998
23,200,45,300,30,2.312
23,200,50,300,30,2.682
23,300,15,300,30,0.98
23,300,20,300,30,1.193
23,300,25,300,30,1.414
23,300,30,300,30,1.645
23,300,35,300,30,1.9
23,300,40,300,30,2.174
23,300,45,300,30,2.491
23,300,50,300,30,2.865
23,400,15,300,30,1.102
23,400,20,300,30,1.321
23,400,25,300,30,1.55
23,400,30,300,30,1.789
23,400,35,300,30,2.049
23,400,40,300,30,2.338
23,400,45,300,30,2.665
23,400,50,300,30,3.043
23,500,15,300,30,1.218
23,500,20,300,30,1.443
23,500,25,300,30,1.677
23,500,30,300,30,1.925
23,500,35,300,30,2.191
23,500,40,300,30,2.485
23,500,45,300,30,2.821
23,500,50,300,30,3.216
23,600,15,300,30,1.33
23,600,20,300,30,1.563
23,600,25,300,30,1.799
23,600,30,300,30,2.053
23,600,35,300,30,2.327
23,600,40,300,30,2.626
23,600,45,300,30,2.968
23,600,50,300,30,3.368
26,10,15,300,30,0.517
26,10,20,300,30,0.692
26,10,25,300,30,0.877
26,10,30,300,30,1.075
26,10,35,300,30,1.295
26,10,40,300,30,1.544
26,10,45,300,30,1.83
26,10,50,300,30,2.172
26,20,15,300,30,0.542
26,20,20,300,30,0.542
26,20,25,300,30,0.906
26,20,30,300,30,1.107
26,20,35,300,30,1.331
26,20,40,300,30,1.582
26,20,45,300,30,1.872
26,20,50,300,30,2.218
26,50,15,300,30,0.602
26,50,20,300,30,0.784
26,50,25,300,30,0.977
26,50,30,300,30,1.182
26,50,35,300,30,1.407
26,50,40,300,30,1.663
26,50,45,300,30,1.959
26,50,50,300,30,2.311
26,100,15,300,30,0.682
26,100,20,300,30,0.87
26,100,25,300,30,1.069
26,100,30,300,30,1.282
26,100,35,300,30,1.515
26,100,40,300,30,1.777
26,100,45,300,30,2.076
26,100,50,300,30,2.433
26,200,15,300,30,0.819
26,200,20,300,30,1.019
26,200,25,300,30,1.226
26,200,30,300,30,1.445
26,200,35,300,30,1.685
26,200,40,300,30,1.956
26,200,45,300,30,2.268
26,200,50,300,30,2.635
26,300,15,300,30,0.937
26,300,20,300,30,1.146
26,300,25,300,30,1.363
26,300,30,300,30,1.594
26,300,35,300,30,1.841
26,300,40,300,30,2.115
26,300,45,300,30,2.429
26,300,50,300,30,2.803
26,400,15,300,30,2.803
26,400,20,300,30,1.264
26,400,25,300,30,1.487
26,400,30,300,30,1.724
26,400,35,300,30,1.981
26,400,40,300,30,2.267
26,400,45,300,30,2.585
26,400,50,300,30,2.962
26,500,15,300,30,1.151
26,500,20,300,30,1.373
26,500,25,300,30,1.606
26,500,30,300,30,1.847
26,500,35,300,30,2.111
26,500,40,300,30,2.401
26,500,45,300,30,2.736
26,500,50,300,30,3.116
26,600,15,300,30,1.254
26,600,20,300,30,1.481
26,600,25,300,30,1.715
26,600,30,300,30,1.967
26,600,35,300,30,2.233
26,600,40,300,30,2.53
26,600,45,300,30,2.866
26,600,50,300,30,3.266
29,10,15,300,30,0.514
29,10,20,300,30,0.688
29,10,25,300,30,0.874
29,10,30,300,30,1.071
29,10,35,300,30,1.291
29,10,40,300,30,1.539
29,10,45,300,30,1.825
29,10,50,300,30,2.166
29,20,15,300,30,0.537
29,20,20,300,30,0.713
29,20,25,300,30,0.901
29,20,30,300,30,1.101
29,20,35,300,30,1.324
29,20,40,300,30,1.575
29,20,45,300,30,1.865
29,20,50,300,30,2.21
29,50,15,300,30,0.593
29,50,20,300,30,0.774
29,50,25,300,30,0.965
29,50,30,300,30,1.17
29,50,35,300,30,1.395
29,50,40,300,30,1.651
29,50,45,300,30,1.946
29,50,50,300,30,2.297
29,100,15,300,30,0.666
29,100,20,300,30,0.854
29,100,25,300,30,1.051
29,100,30,300,30,1.263
29,100,35,300,30,1.495
29,100,40,300,30,1.755
29,100,45,300,30,2.054
29,100,50,300,30,2.408
29,200,15,300,30,0.793
29,200,20,300,30,0.993
29,200,25,300,30,1.194
29,200,30,300,30,1.412
29,200,35,300,30,1.652
29,200,40,300,30,1.923
29,200,45,300,30,2.231
29,200,50,300,30,2.597
29,300,15,300,30,0.902
29,300,20,300,30,1.109
29,300,25,300,30,1.322
29,300,30,300,30,1.55
29,300,35,300,30,1.793
29,300,40,300,30,2.066
29,300,45,300,30,2.38
29,300,50,300,30,2.754
29,400,15,300,30,1
29,400,20,300,30,1.216
29,400,25,300,30,1.437
29,400,30,300,30,1.67
29,400,35,300,30,1.927
29,400,40,300,30,2.204
29,400,45,300,30,2.522
29,400,50,300,30,2.896
29,500,15,300,30,1.097
29,500,20,300,30,1.317
29,500,25,300,30,1.545
29,500,30,300,30,1.545
29,500,35,300,30,2.044
29,500,40,300,30,2.333
29,500,45,300,30,2.659
29,500,50,300,30,3.037
29,600,15,300,30,1.19
29,600,20,300,30,1.414
29,600,25,300,30,1.647
29,600,30,300,30,1.892
29,600,35,300,30,2.158
29,600,40,300,30,2.45
29,600,45,300,30,2.785
29,600,50,300,30,3.174
32,10,15,300,30,0.512
32,10,20,300,30,0.685
32,10,25,300,30,0.871
32,10,30,300,30,1.068
32,10,35,300,30,1.287
32,10,40,300,30,1.535
32,10,45,300,30,1.82
32,10,50,300,30,2.161
32,20,15,300,30,0.533
32,20,20,300,30,0.709
32,20,25,300,30,0.897
32,20,30,300,30,0.897
32,20,35,300,30,1.318
32,20,40,300,30,1.318
32,20,45,300,30,1.858
32,20,50,300,30,2.203
32,50,15,300,30,0.585
32,50,20,300,30,0.765
32,50,25,300,30,0.956
32,50,30,300,30,1.16
32,50,35,300,30,1.385
32,50,40,300,30,1.641
32,50,45,300,30,1.935
32,50,50,300,30,2.286
32,100,15,300,30,0.653
32,100,20,300,30,0.841
32,100,25,300,30,1.036
32,100,30,300,30,1.247
32,100,35,300,30,1.478
32,100,40,300,30,1.737
32,100,45,300,30,2.034
32,100,50,300,30,2.034
32,200,15,300,30,0.771
32,200,20,300,30,0.968
32,200,25,300,30,1.168
32,200,30,300,30,1.385
32,200,35,300,30,1.625
32,200,40,300,30,1.894
32,200,45,300,30,2.201
32,200,50,300,30,2.565
32,300,15,300,30,0.872
32,300,20,300,30,1.076
32,300,25,300,30,1.29
32,300,30,300,30,1.512
32,300,35,300,30,1.755
32,300,40,300,30,2.026
32,300,45,300,30,2.34
32,300,50,300,30,2.713
32,400,15,300,30,0.964
